HomeElo,AwayElo,HT_RecentPoints,HT_HomeRecentPoints,HT_AwayRecentPoints,HT_TotalPoints,AT_RecentPoints,AT_HomeRecentPoints,AT_AwayRecentPoints,AT_TotalPoints,HT_RecentGoals,HT_HomeRecentGoals,HT_AwayRecentGoals,HT_RecentGD,HT_HomeRecentGD,HT_AwayRecentGD,HT_TotalGoals,HT_TotalGD,AT_RecentGoals,AT_HomeRecentGoals,AT_AwayRecentGoals,AT_RecentGD,AT_HomeRecentGD,AT_AwayRecentGD,AT_TotalGoals,AT_TotalGD,HT_RecentShots,HT_HomeRecentShots,HT_AwayRecentShots,HT_RecentSOT,HT_HomeRecentSOT,HT_AwayRecentSOT,HT_TotalShots,HT_TotalSOT,AT_RecentShots,AT_HomeRecentShots,AT_AwayRecentShots,AT_RecentSOT,AT_HomeRecentSOT,AT_AwayRecentSOT,AT_TotalShots,AT_TotalSOT,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,EloDiff,PointsDiff,RecentPointsDiff,HomeAwayPointsDiff,GoalsDiff,RecentGoalsDiff,HomeAwayGoalsDiff,GDDiff,RecentGDDiff,HomeAwayGDDiff,ShotsDiff,RecentShotsDiff,HomeAwayShotsDiff,SOTDiff,RecentSOTDiff,HomeAwaySOTDiff,ARDiff,MRDiff,DRDiff,ORDiff,B365H,B365D,B365A,Season,FTR
1019.3644518529275,999.4870014449051,2.1666666666666665,,,13,1.3333333333333333,,,8,2.8333333333333335,,,1.1666666666666667,,,15.0,10.0,2.5,,,0.16666666666666666,,,7.0,-1.0,21.833333333333332,,,8.333333333333334,,,95.0,43.0,26.833333333333332,,,6.5,,,86.0,21.0,77,75,76,76,76,75,74,76,19.877450408022355,5,0.8333333333333333,,8.0,0.3333333333333335,,11.0,1.0,,9.0,-5.0,,22.0,1.833333333333334,,1,0,2,0,1.65,4.0,6.0,2014-15,H
990.8114568087035,1000.7277943575195,1.0,,,7,1.1666666666666667,,,8,2.8333333333333335,,,1.8333333333333333,,,6.0,-7.0,2.8333333333333335,,,-0.16666666666666666,,,11.0,1.0,26.5,,,9.0,,,82.0,23.0,24.0,,,9.0,,,112.0,33.0,76,73,72,74,80,80,77,80,-9.916337548816045,-1,-0.16666666666666674,,-5.0,0.0,,-8.0,2.0,,-30.0,2.5,,-10.0,0.0,,-4,-7,-5,-6,5.5,3.8,1.73,2014-15,A
988.883407536012,1000.196470091067,1.1666666666666667,,,7,1.3333333333333333,,,8,2.3333333333333335,,,1.0,,,7.0,0.0,3.1666666666666665,,,0.8333333333333334,,,9.0,-1.0,26.833333333333332,,,7.5,,,61.0,23.0,29.5,,,9.166666666666666,,,60.0,20.0,77,74,74,75,71,72,68,72,-11.313062555055012,-1,-0.16666666666666652,,-2.0,-0.833333333333333,,1.0,0.16666666666666663,,1.0,-2.666666666666668,,3.0,-1.666666666666666,,6,2,6,3,1.95,3.7,4.2,2014-15,H
991.0770304391174,990.8703147777624,1.1666666666666667,,,8,1.1666666666666667,,,7,2.8333333333333335,,,0.8333333333333334,,,8.0,-1.0,2.6666666666666665,,,0.0,,,7.0,-2.0,26.166666666666668,,,8.0,,,81.0,21.0,24.666666666666668,,,7.833333333333333,,,67.0,22.0,74,74,71,74,73,73,73,73,0.20671566135501962,1,0.0,,1.0,0.16666666666666696,,1.0,0.8333333333333334,,14.0,1.5,,-1.0,0.16666666666666696,,1,1,-2,1,1.91,3.6,4.5,2014-15,D
1009.2187454078584,1030.1385843896942,1.6666666666666667,,,13,1.8333333333333333,,,14,3.5,,,0.16666666666666666,,,15.0,4.0,3.3333333333333335,,,-0.3333333333333333,,,16.0,8.0,25.666666666666668,,,9.0,,,114.0,38.0,29.5,,,10.333333333333334,,,123.0,43.0,75,74,72,75,83,82,81,82,-20.919838981835824,-1,-0.16666666666666652,,-1.0,0.16666666666666652,,-4.0,0.5,,-9.0,-3.833333333333332,,-5.0,-1.333333333333334,,-8,-8,-9,-7,6.5,4.5,1.55,2014-15,H
963.2800226648388,991.0525356922108,0.6666666666666666,,,4,1.1666666666666667,,,8,2.0,,,0.3333333333333333,,,4.0,-9.0,4.0,,,-0.3333333333333333,,,14.0,0.0,27.666666666666668,,,8.333333333333334,,,95.0,24.0,27.166666666666668,,,10.0,,,89.0,36.0,71,70,71,70,78,78,78,78,-27.77251302737193,-4,-0.5000000000000001,,-10.0,-2.0,,-9.0,0.6666666666666666,,6.0,0.5,,-12.0,-1.666666666666666,,-7,-8,-7,-8,4.75,3.75,1.83,2014-15,A
1017.8926344558133,1064.2617994102188,1.8333333333333333,,,12,2.6666666666666665,,,22,3.6666666666666665,,,1.3333333333333333,,,14.0,4.0,4.166666666666667,,,0.5,,,23.0,15.0,25.166666666666668,,,8.666666666666666,,,97.0,33.0,25.166666666666668,,,8.833333333333334,,,121.0,48.0,85,80,75,81,82,82,81,83,-46.369164954405505,-10,-0.8333333333333333,,-9.0,-0.5000000000000004,,-11.0,0.8333333333333333,,-24.0,0.0,,-15.0,-0.16666666666666785,,3,-2,-6,-2,2.88,3.6,2.5,2014-15,D
962.4542205679314,980.2608513681525,0.6666666666666666,,,4,1.0,,,6,3.1666666666666665,,,1.1666666666666667,,,6.0,-11.0,2.5,,,0.16666666666666666,,,3.0,-9.0,28.5,,,9.833333333333334,,,92.0,24.0,23.333333333333332,,,6.5,,,45.0,11.0,74,74,71,75,72,74,74,75,-17.806630800221114,-2,-0.33333333333333337,,3.0,0.6666666666666665,,-2.0,1.0,,47.0,5.166666666666668,,13.0,3.333333333333334,,2,0,-3,0,2.38,3.25,3.4,2014-15,H
1010.4424566959988,954.0776816303718,1.5,,,11,0.5,,,4,2.8333333333333335,,,-0.5,,,13.0,3.0,2.6666666666666665,,,0.0,,,5.0,-11.0,22.833333333333332,,,8.833333333333334,,,127.0,38.0,29.833333333333332,,,9.0,,,109.0,27.0,80,80,77,80,71,70,71,70,56.364775065626986,7,1.0,,8.0,0.16666666666666696,,14.0,-0.5,,18.0,-7.0,,11.0,-0.16666666666666607,,9,10,6,10,1.25,6.5,14.0,2014-15,H
1062.935055493444,972.9662883253475,2.3333333333333335,,,23,0.6666666666666666,,,7,3.0,,,1.0,,,24.0,15.0,3.3333333333333335,,,1.3333333333333333,,,8.0,-9.0,25.0,,,8.166666666666666,,,130.0,52.0,27.166666666666668,,,9.666666666666666,,,103.0,28.0,82,82,81,83,74,74,71,75,89.96876716809652,16,1.666666666666667,,16.0,-0.3333333333333335,,24.0,-0.33333333333333326,,27.0,-2.166666666666668,,24.0,-1.5,,8,8,10,8,1.17,8.5,21.0,2014-15,H
1000.2548767266778,999.2089086206495,1.6666666666666667,,,11,1.1666666666666667,,,10,3.1666666666666665,,,-0.16666666666666666,,,17.0,2.0,2.5,,,1.1666666666666667,,,9.0,2.0,27.166666666666668,,,9.0,,,104.0,42.0,25.833333333333332,,,7.666666666666667,,,68.0,26.0,78,78,78,78,77,74,74,75,1.0459681060283401,1,0.5,,8.0,0.6666666666666665,,0.0,-1.3333333333333335,,36.0,1.3333333333333357,,16.0,1.333333333333333,,1,4,4,3,1.75,3.8,5.25,2014-15,D
991.9757292385938,1028.7929562445736,1.0,,,7,2.5,,,16,3.1666666666666665,,,0.16666666666666666,,,10.0,-1.0,3.0,,,1.3333333333333333,,,16.0,11.0,25.833333333333332,,,8.666666666666666,,,64.0,25.0,23.833333333333332,,,8.166666666666666,,,115.0,45.0,75,73,70,73,77,75,76,76,-36.81722700597982,-9,-1.5,,-6.0,0.16666666666666652,,-12.0,-1.1666666666666665,,-51.0,2.0,,-20.0,0.5,,-2,-2,-6,-3,3.8,3.6,2.05,2014-15,A
989.8709690064295,991.0710806848153,1.3333333333333333,,,8,1.3333333333333333,,,9,3.1666666666666665,,,0.8333333333333334,,,9.0,-3.0,3.0,,,0.3333333333333333,,,10.0,-1.0,26.666666666666668,,,8.0,,,69.0,24.0,25.166666666666668,,,8.0,,,98.0,25.0,71,72,68,72,74,74,71,74,-1.2001116783858379,-1,0.0,,-1.0,0.16666666666666652,,-2.0,0.5,,-29.0,1.5,,-1.0,0.0,,-3,-2,-3,-2,2.3,3.5,3.3,2014-15,A
990.058497053259,1019.8201401649579,1.1666666666666667,,,8,2.1666666666666665,,,16,2.3333333333333335,,,0.3333333333333333,,,7.0,-2.0,3.3333333333333335,,,0.6666666666666666,,,17.0,5.0,26.833333333333332,,,6.166666666666667,,,94.0,22.0,27.5,,,8.833333333333334,,,126.0,42.0,76,75,74,76,75,74,72,75,-29.76164311169896,-8,-0.9999999999999998,,-10.0,-1.0,,-7.0,-0.3333333333333333,,-32.0,-0.6666666666666679,,-20.0,-2.666666666666667,,1,1,2,1,2.38,3.4,3.25,2014-15,D
969.7487836107365,999.0934812073455,0.5,,,6,0.8333333333333334,,,11,2.3333333333333335,,,0.3333333333333333,,,3.0,-11.0,2.6666666666666665,,,0.0,,,10.0,-1.0,24.333333333333332,,,7.0,,,60.0,17.0,23.166666666666668,,,9.5,,,91.0,32.0,72,74,74,75,78,77,77,78,-29.344697596608967,-5,-0.33333333333333337,,-7.0,-0.33333333333333304,,-10.0,0.3333333333333333,,-31.0,1.1666666666666643,,-15.0,-2.5,,-6,-3,-3,-3,3.75,3.6,2.1,2014-15,A
1019.5371896325946,1019.2193783725882,1.8333333333333333,,,14,1.8333333333333333,,,13,3.6666666666666665,,,0.0,,,17.0,7.0,4.0,,,1.3333333333333333,,,15.0,4.0,31.166666666666668,,,11.166666666666666,,,144.0,48.0,27.166666666666668,,,9.666666666666666,,,116.0,40.0,83,82,81,82,85,80,75,81,0.3178112600064651,1,0.0,,2.0,-0.3333333333333335,,3.0,-1.3333333333333333,,28.0,4.0,,8.0,1.5,,-2,2,6,1,1.91,3.75,4.33,2014-15,H
990.8762645320644,981.0967944702243,1.3333333333333333,,,8,1.0,,,7,2.6666666666666665,,,0.3333333333333333,,,9.0,-2.0,3.0,,,1.3333333333333333,,,6.0,-9.0,24.5,,,7.5,,,75.0,28.0,25.166666666666668,,,8.5,,,93.0,26.0,73,73,73,73,76,73,72,74,9.77947006184013,1,0.33333333333333326,,3.0,-0.3333333333333335,,7.0,-1.0,,-18.0,-0.6666666666666679,,2.0,-1.0,,-3,0,1,-1,2.1,3.5,3.8,2014-15,A
945.6859060848453,983.0314654355832,0.3333333333333333,,,4,1.0,,,7,3.1666666666666665,,,0.5,,,5.0,-14.0,2.8333333333333335,,,-0.16666666666666666,,,10.0,-2.0,32.0,,,10.5,,,115.0,29.0,25.5,,,8.166666666666666,,,72.0,26.0,71,70,71,70,75,73,70,73,-37.34555935073786,-3,-0.6666666666666667,,-5.0,0.33333333333333304,,-12.0,0.6666666666666666,,43.0,6.5,,3.0,2.333333333333334,,-4,-3,1,-3,2.5,3.4,3.0,2014-15,H
1008.9534682893282,1070.4019151100863,1.3333333333333333,,,14,2.3333333333333335,,,26,2.5,,,0.16666666666666666,,,13.0,1.0,2.5,,,0.8333333333333334,,,26.0,16.0,27.0,,,9.333333333333334,,,144.0,46.0,22.5,,,7.833333333333333,,,148.0,60.0,79,78,75,79,82,82,81,83,-61.448446820758136,-12,-1.0000000000000002,,-13.0,0.0,,-15.0,-0.6666666666666667,,-4.0,4.5,,-14.0,1.5000000000000009,,-3,-4,-6,-4,3.4,3.4,2.3,2014-15,A
1009.2285257134077,980.5948630701911,1.3333333333333333,,,13,1.1666666666666667,,,8,3.5,,,0.8333333333333334,,,15.0,3.0,3.3333333333333335,,,0.0,,,10.0,-4.0,26.666666666666668,,,9.166666666666666,,,125.0,42.0,23.166666666666668,,,7.833333333333333,,,84.0,29.0,85,80,75,81,73,73,73,73,28.633662643216667,5,0.16666666666666652,,5.0,0.16666666666666652,,7.0,0.8333333333333334,,41.0,3.5,,13.0,1.333333333333333,,12,7,2,8,1.3,6.0,11.0,2014-15,H
965.4994287087052,1029.528042291775,0.6666666666666666,,,7,2.1666666666666665,,,17,3.1666666666666665,,,0.8333333333333334,,,9.0,-10.0,3.1666666666666665,,,0.16666666666666666,,,18.0,8.0,26.666666666666668,,,9.333333333333334,,,110.0,29.0,30.333333333333332,,,10.166666666666666,,,160.0,54.0,74,74,71,75,83,82,81,82,-64.02861358306973,-10,-1.5,,-9.0,0.0,,-18.0,0.6666666666666667,,-50.0,-3.6666666666666643,,-25.0,-0.8333333333333321,,-9,-8,-10,-7,7.0,4.75,1.5,2014-15,D
1037.737220047584,979.9055108598083,2.5,,,19,1.1666666666666667,,,8,2.5,,,1.5,,,17.0,12.0,3.0,,,0.6666666666666666,,,9.0,-4.0,23.166666666666668,,,7.166666666666667,,,125.0,48.0,24.833333333333332,,,7.833333333333333,,,83.0,29.0,77,75,76,76,71,72,68,72,57.8317091877758,11,1.3333333333333333,,8.0,-0.5,,16.0,0.8333333333333334,,42.0,-1.6666666666666643,,19.0,-0.6666666666666661,,6,3,8,4,1.44,4.75,8.0,2014-15,H
1018.9656202915525,960.5913892407843,2.1666666666666665,,,17,0.0,,,6,3.3333333333333335,,,0.6666666666666666,,,19.0,5.0,2.6666666666666665,,,0.3333333333333333,,,4.0,-12.0,28.166666666666668,,,8.5,,,136.0,44.0,25.5,,,8.0,,,72.0,18.0,75,74,72,75,72,74,74,75,58.37423105076812,11,2.1666666666666665,,15.0,0.666666666666667,,17.0,0.3333333333333333,,64.0,2.666666666666668,,26.0,0.5,,3,0,-2,0,1.75,3.75,5.5,2014-15,D
991.3781959320976,1000.2247714355207,1.3333333333333333,,,10,1.3333333333333333,,,12,3.0,,,1.0,,,9.0,-7.0,2.8333333333333335,,,0.16666666666666666,,,17.0,2.0,24.5,,,8.666666666666666,,,101.0,33.0,27.666666666666668,,,8.666666666666666,,,121.0,45.0,76,73,72,74,78,78,78,78,-8.846575503423082,-2,0.0,,-8.0,0.16666666666666652,,-9.0,0.8333333333333334,,-20.0,-3.166666666666668,,-12.0,0.0,,-2,-5,-6,-4,4.0,3.5,2.05,2014-15,D
999.2390139118066,1018.8342322415252,0.8333333333333334,,,11,1.8333333333333333,,,14,2.0,,,0.6666666666666666,,,9.0,2.0,2.6666666666666665,,,0.0,,,16.0,6.0,24.833333333333332,,,6.5,,,76.0,26.0,24.166666666666668,,,9.0,,,159.0,51.0,77,74,74,75,80,80,77,80,-19.59521832971859,-3,-0.9999999999999999,,-7.0,-0.6666666666666665,,-4.0,0.6666666666666666,,-83.0,0.6666666666666643,,-25.0,-2.5,,-3,-6,-3,-5,3.75,3.5,2.1,2014-15,H
1008.2508755772976,990.9130169266645,1.3333333333333333,,,14,0.8333333333333334,,,9,2.6666666666666665,,,0.3333333333333333,,,12.0,0.0,2.8333333333333335,,,0.5,,,9.0,-2.0,24.166666666666668,,,9.333333333333334,,,109.0,39.0,28.166666666666668,,,6.833333333333333,,,115.0,28.0,78,77,77,78,76,75,74,76,17.337858650633166,5,0.4999999999999999,,3.0,-0.16666666666666696,,2.0,-0.16666666666666669,,-6.0,-4.0,,11.0,2.500000000000001,,2,2,3,2,1.7,4.0,5.5,2014-15,A
1008.2708337682375,1018.406243490716,1.3333333333333333,,1.3333333333333333,14,1.8333333333333333,,,16,2.6666666666666665,,1.5,0.6666666666666666,,0.3333333333333333,17.0,5.0,2.3333333333333335,,,0.6666666666666666,,,16.0,4.0,25.5,,13.833333333333334,9.666666666666666,,3.5,171.0,55.0,26.333333333333332,,,8.5,,,148.0,47.0,80,80,77,80,85,80,75,81,-10.135409722478471,-2,-0.5,,1.0,0.33333333333333304,,1.0,0.0,,23.0,-0.8333333333333321,,8.0,1.166666666666666,,-5,0,2,-1,2.15,3.6,3.5,2014-15,A
1078.6514999596975,1001.0365388314366,2.6666666666666665,,2.3333333333333335,29,1.8333333333333333,,,12,2.6666666666666665,,2.5,0.6666666666666666,,1.1666666666666667,28.0,17.0,2.8333333333333335,,,0.5,,,11.0,0.0,23.333333333333332,,11.166666666666666,8.333333333333334,,4.5,163.0,65.0,25.166666666666668,,,8.5,,,106.0,28.0,82,82,81,83,74,74,71,74,77.61496112826092,17,0.8333333333333333,,17.0,-0.16666666666666696,,17.0,0.16666666666666663,,57.0,-1.8333333333333357,,37.0,-0.16666666666666607,,8,8,10,9,1.25,6.5,15.0,2014-15,H
999.9702015379829,1017.3011079108511,1.5,,,13,1.8333333333333333,1.6666666666666667,,18,2.3333333333333335,,,0.3333333333333333,,,18.0,2.0,2.6666666666666665,1.3333333333333333,,0.3333333333333333,0.3333333333333333,,19.0,5.0,27.5,,,8.833333333333334,,,137.0,52.0,29.666666666666668,13.166666666666666,,8.0,4.166666666666667,,157.0,49.0,78,78,78,78,75,74,72,75,-17.330906372868185,-5,-0.33333333333333326,,-1.0,-0.33333333333333304,,-3.0,0.0,,-20.0,-2.166666666666668,,3.0,0.8333333333333339,,3,4,6,3,1.85,3.8,4.5,2014-15,H
971.554836901651,991.6327658296353,0.6666666666666666,,,8,1.3333333333333333,1.1666666666666667,,11,3.1666666666666665,,,1.1666666666666667,,,9.0,-6.0,3.3333333333333335,1.1666666666666667,,1.0,0.0,,10.0,-7.0,23.333333333333332,,,8.0,,,88.0,29.0,23.666666666666668,10.166666666666666,,8.333333333333334,2.6666666666666665,,111.0,36.0,71,72,68,72,76,73,72,74,-20.077928927984317,-3,-0.6666666666666666,,-1.0,-0.16666666666666696,,1.0,0.16666666666666674,,-23.0,-0.3333333333333357,,-7.0,-0.3333333333333339,,-5,-1,-4,-2,2.1,3.5,3.8,2014-15,D
1027.7057341374136,1009.8024123850944,2.1666666666666665,,,18,1.3333333333333333,,,14,3.5,,,0.16666666666666666,,,20.0,8.0,1.5,,,0.5,,,11.0,3.0,33.333333333333336,,,10.833333333333334,,,183.0,60.0,22.0,,,6.166666666666667,,,87.0,31.0,83,82,81,82,77,74,74,75,17.903321752319243,4,0.8333333333333333,,9.0,2.0,,5.0,-0.33333333333333337,,96.0,11.333333333333336,,29.0,4.666666666666667,,6,8,7,7,1.4,5.25,8.5,2014-15,H
1001.4116267941365,956.7566769939484,1.3333333333333333,,1.3333333333333333,12,0.6666666666666666,0.8333333333333334,,7,3.1666666666666665,,1.1666666666666667,0.5,,-0.16666666666666666,11.0,-1.0,3.3333333333333335,0.6666666666666666,,0.6666666666666666,-0.8333333333333334,,6.0,-13.0,27.0,,10.666666666666666,7.333333333333333,,3.1666666666666665,126.0,32.0,31.166666666666668,13.333333333333334,,9.166666666666666,3.3333333333333335,,129.0,32.0,76,75,74,76,71,70,71,70,44.65494980018809,5,0.6666666666666666,,5.0,-0.16666666666666696,,12.0,-0.16666666666666663,,-3.0,-4.166666666666668,,0.0,-1.833333333333333,,5,5,3,6,1.7,3.8,5.75,2014-15,A
971.4171452928829,1000.7038834397168,0.6666666666666666,,,8,1.3333333333333333,1.3333333333333333,,14,2.6666666666666665,,,0.3333333333333333,,,10.0,-5.0,2.8333333333333335,1.0,,0.16666666666666666,0.0,,14.0,0.0,23.5,,,7.333333333333333,,,90.0,30.0,27.666666666666668,17.0,,10.5,4.833333333333333,,156.0,50.0,73,73,73,73,79,78,75,79,-29.286738146833954,-6,-0.6666666666666666,,-4.0,-0.16666666666666696,,-5.0,0.16666666666666666,,-66.0,-4.166666666666668,,-20.0,-3.166666666666667,,-6,-5,-2,-6,4.33,3.7,1.91,2014-15,H
971.9606945264801,997.7522657098256,0.8333333333333334,,,7,1.1666666666666667,,,14,2.3333333333333335,,,0.0,,,10.0,-3.0,2.5,,,0.16666666666666666,,,13.0,-1.0,25.333333333333332,,,7.166666666666667,,,84.0,27.0,24.833333333333332,,,9.5,,,123.0,43.0,75,73,70,73,78,77,77,78,-25.791571183345468,-7,-0.33333333333333337,,-3.0,-0.16666666666666652,,-2.0,-0.16666666666666666,,-39.0,0.5,,-16.0,-2.333333333333333,,-3,-4,-7,-5,3.6,3.4,2.2,2014-15,A
962.2559016214857,1046.0878940057412,0.16666666666666666,,,7,2.5,,,22,2.1666666666666665,,,0.8333333333333334,,,4.0,-12.0,2.6666666666666665,,,2.0,,,19.0,14.0,28.5,,,8.666666666666666,,,84.0,22.0,24.333333333333332,,,7.166666666666667,,,143.0,54.0,72,74,74,75,77,75,76,76,-83.8319923842555,-15,-2.3333333333333335,,-15.0,-0.5,,-26.0,-1.1666666666666665,,-59.0,4.166666666666668,,-32.0,1.4999999999999991,,-5,-1,-2,-1,5.25,3.75,1.75,2014-15,D
968.0349189673481,964.6230198915559,1.1666666666666667,0.8333333333333334,0.8333333333333334,10,0.3333333333333333,,,8,3.1666666666666665,0.6666666666666666,0.6666666666666666,-0.16666666666666666,-0.8333333333333334,-1.1666666666666667,8.0,-12.0,2.0,,,0.3333333333333333,,,5.0,-12.0,31.166666666666668,13.333333333333334,9.0,9.166666666666666,3.3333333333333335,2.6666666666666665,134.0,36.0,28.166666666666668,,,8.0,,,91.0,23.0,71,70,71,70,72,74,74,75,3.411899075792121,2,0.8333333333333335,,3.0,1.1666666666666665,,0.0,-0.5,,43.0,3.0,,13.0,1.166666666666666,,-1,-4,-3,-5,2.15,3.4,3.75,2014-15,D
989.8629341959922,990.1333848207369,1.3333333333333333,1.3333333333333333,,14,1.1666666666666667,,1.3333333333333333,12,2.8333333333333335,1.0,,0.16666666666666666,0.0,,15.0,-2.0,3.0,,1.1666666666666667,0.3333333333333333,,-0.16666666666666666,12.0,-2.0,28.166666666666668,17.0,,9.5,4.833333333333333,,168.0,51.0,27.166666666666668,,10.666666666666666,7.166666666666667,,3.1666666666666665,151.0,36.0,79,78,75,79,76,75,74,76,-0.2704506247446261,2,0.16666666666666652,0.0,3.0,-0.16666666666666652,-0.16666666666666674,0.0,-0.16666666666666666,0.16666666666666666,17.0,1.0,6.333333333333334,15.0,2.333333333333333,1.6666666666666665,3,3,1,3,1.73,4.0,5.0,2014-15,H
1028.1146056730709,962.7016750101253,1.8333333333333333,,1.0,19,0.8333333333333334,0.8333333333333334,,7,2.3333333333333335,,1.3333333333333333,0.3333333333333333,,-0.3333333333333333,18.0,5.0,1.8333333333333333,1.3333333333333333,,0.16666666666666666,-0.3333333333333333,,11.0,-4.0,28.666666666666668,,12.666666666666666,9.166666666666666,,3.5,160.0,49.0,25.833333333333332,10.5,,6.666666666666667,3.0,,94.0,29.0,85,80,75,81,75,73,70,73,65.41293066294554,12,0.9999999999999999,,7.0,0.5000000000000002,,9.0,0.16666666666666666,,66.0,2.8333333333333357,,20.0,2.499999999999999,,10,7,5,8,1.33,5.75,10.0,2014-15,H
967.3217368630666,972.1320837093485,0.6666666666666666,,,8,0.3333333333333333,,,9,3.1666666666666665,,,0.8333333333333334,,,11.0,-10.0,1.8333333333333333,,,0.8333333333333334,,,9.0,-6.0,28.5,,,9.5,,,127.0,33.0,22.0,,,7.833333333333333,,,101.0,33.0,74,74,71,75,71,72,68,72,-4.810346846281959,-1,0.3333333333333333,,2.0,1.3333333333333333,,-4.0,0.0,,26.0,6.5,,0.0,1.666666666666667,,3,2,3,3,2.38,3.4,3.25,2014-15,H
991.0555190219378,1086.4539960877942,1.3333333333333333,1.1666666666666667,,12,2.6666666666666665,3.0,2.3333333333333335,32,3.3333333333333335,1.1666666666666667,,1.0,0.0,,10.0,-7.0,2.5,2.5,2.5,0.5,2.0,1.1666666666666667,30.0,19.0,23.833333333333332,10.166666666666666,,9.166666666666666,2.6666666666666665,,121.0,41.0,23.666666666666668,19.5,11.166666666666666,8.333333333333334,7.666666666666667,4.5,184.0,73.0,76,73,72,74,82,82,81,83,-95.39847706585635,-20,-1.3333333333333333,-1.1666666666666667,-20.0,0.8333333333333335,-1.3333333333333333,-26.0,0.5,-1.1666666666666667,-63.0,0.1666666666666643,-1.0,-32.0,0.8333333333333321,-1.8333333333333335,-6,-9,-9,-9,9.0,5.0,1.4,2014-15,D
1000.3172557948246,982.2580945366075,1.3333333333333333,,,14,0.6666666666666666,1.1666666666666667,,11,1.8333333333333333,,,0.8333333333333334,,,12.0,2.0,3.0,1.3333333333333333,,0.3333333333333333,-0.16666666666666666,,13.0,-3.0,24.5,,,7.333333333333333,,,95.0,34.0,24.166666666666668,11.666666666666666,,7.166666666666667,3.8333333333333335,,105.0,35.0,77,74,74,75,73,73,73,73,18.05916125821716,3,0.6666666666666666,,-1.0,-1.1666666666666667,,5.0,0.5,,-10.0,0.33333333333333215,,-1.0,0.16666666666666607,,4,1,1,2,1.8,3.75,5.0,2014-15,D
993.2340427033399,998.5624715858825,1.3333333333333333,,1.1666666666666667,12,1.1666666666666667,,1.3333333333333333,14,3.0,,0.5,1.0,,-0.6666666666666666,11.0,-2.0,2.8333333333333335,,1.5,0.5,,0.3333333333333333,18.0,4.0,26.666666666666668,,9.166666666666666,9.166666666666666,,2.6666666666666665,111.0,29.0,27.666666666666668,,13.833333333333334,9.833333333333334,,3.5,194.0,64.0,74,74,71,74,80,80,77,80,-5.328428882542539,-2,0.16666666666666652,,-7.0,0.16666666666666652,,-6.0,0.5,,-83.0,-1.0,,-35.0,-0.6666666666666679,,-6,-6,-6,-6,4.5,3.8,1.85,2014-15,A
1043.720775735671,1037.1908907276834,2.1666666666666665,,1.6666666666666667,23,2.1666666666666665,2.1666666666666665,,21,2.5,,1.1666666666666667,1.8333333333333333,,0.3333333333333333,20.0,14.0,3.0,1.8333333333333333,,0.6666666666666666,1.0,,22.0,9.0,23.166666666666668,,12.166666666666666,6.166666666666667,,4.666666666666667,158.0,58.0,33.5,16.666666666666668,,11.166666666666666,6.333333333333333,,206.0,70.0,77,75,76,76,83,82,81,82,6.529885007987559,2,0.0,,-2.0,-0.5,,5.0,1.1666666666666665,,-48.0,-10.333333333333332,,-12.0,-4.999999999999999,,-6,-7,-5,-6,3.2,3.6,2.3,2014-15,A
1007.0112852261803,1010.4686118000953,1.6666666666666667,,1.8333333333333333,17,1.8333333333333333,1.3333333333333333,,16,2.8333333333333335,,1.5,0.16666666666666666,,0.0,15.0,0.0,2.5,2.0,,0.5,0.0,,20.0,3.0,27.5,,15.166666666666666,10.0,,5.666666666666667,146.0,49.0,26.333333333333332,14.666666666666666,,7.833333333333333,4.666666666666667,,151.0,56.0,78,77,77,78,78,78,78,78,-3.4573265739149974,1,-0.16666666666666652,,-5.0,0.3333333333333335,,-3.0,-0.33333333333333337,,-5.0,1.1666666666666679,,-7.0,2.166666666666667,,0,-1,-1,0,2.25,3.6,3.25,2014-15,H
982.7774113750471,964.7212190842812,0.8333333333333334,1.1666666666666667,,12,0.5,,0.8333333333333334,9,3.0,1.3333333333333333,,0.0,-0.16666666666666666,,14.0,-3.0,2.0,,0.3333333333333333,0.6666666666666666,,-1.1666666666666667,6.0,-12.0,24.666666666666668,11.666666666666666,,8.0,3.8333333333333335,,116.0,40.0,27.5,,11.166666666666666,8.5,,3.5,109.0,30.0,73,73,73,73,72,74,74,75,18.05619229076592,3,0.33333333333333337,0.33333333333333337,8.0,1.0,1.0,9.0,-0.6666666666666666,1.0,7.0,-2.833333333333332,0.5,10.0,-0.5,0.3333333333333335,1,-1,-1,-2,2.1,3.4,4.0,2014-15,A
961.9936396436914,999.8707183891316,0.3333333333333333,,0.5,9,1.6666666666666667,1.3333333333333333,,17,2.3333333333333335,,0.5,0.6666666666666666,,-1.3333333333333333,11.0,-7.0,2.6666666666666665,0.8333333333333334,,0.3333333333333333,0.0,,16.0,-1.0,26.666666666666668,,9.0,8.5,,2.5,120.0,38.0,27.166666666666668,17.666666666666668,,8.5,4.5,,184.0,54.0,71,72,68,72,79,78,75,79,-37.87707874544026,-8,-1.3333333333333335,,-5.0,-0.33333333333333304,,-6.0,0.3333333333333333,,-64.0,-0.5,,-16.0,0.0,,-8,-6,-7,-7,3.8,3.6,2.05,2014-15,A
