Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeStreak,AwayStreak,HC,AC,Season,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,HomeGD,AwayGD,HomeForm,AwayForm,HomeStreakWeighted,AwayStreakWeighted,HomeGoals,HomeSOT,HomeCorners,AwayGoals,AwaySOT,AwayCorners,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR
2021-09-11,Crystal Palace,Tottenham,3,0,H,,,8,2,2021,77,76,75,76,83,81,78,81,-3,3,0.9390000000000001,1.2800000000000002,,,,,,,,,77,76,75,76,83,81,78,81
2021-09-11,Arsenal,Norwich,1,0,H,,,8,4,2021,77,80,77,80,75,73,73,73,-9,-9,0.7290000000000001,0.7290000000000001,,,,,,,,,77,80,77,80,75,73,73,73
2021-09-11,Brentford,Brighton,0,1,A,,,1,6,2021,74,75,74,74,75,73,77,76,2,1,1.08,1.08,,,,,,,,,74,75,74,74,75,73,77,76
2021-09-11,Leicester,Man City,0,1,A,,,5,8,2021,80,80,78,80,84,87,86,85,-1,9,1.0710000000000002,1.071,,,,,,,,,80,80,78,80,84,87,86,85
2021-09-11,Southampton,West Ham,0,0,D,,,5,4,2021,75,76,76,76,80,79,77,79,-2,3,0.92,1.0910000000000002,,,,,,,,,75,76,76,76,80,79,77,79
2021-09-11,Watford,Wolves,0,2,A,,,6,8,2021,74,75,74,74,78,80,78,78,-3,-3,0.81,0.7290000000000001,,,,,,,,,74,75,74,74,78,80,78,78
2021-09-12,Leeds,Liverpool,0,3,A,,,2,11,2021,77,77,75,76,86,84,85,85,-4,5,0.909,1.1900000000000002,,,,,,,,,77,77,75,76,86,84,85,85
2021-09-13,Everton,Burnley,3,1,H,,,4,6,2021,78,78,77,78,77,75,76,76,4,-3,1.2000000000000002,0.8210000000000001,,,,,,,,,78,78,77,78,77,75,76,76
2021-09-18,Wolves,Brentford,0,2,A,,,4,2,2021,78,80,78,78,74,75,74,74,-1,1,0.81,0.9720000000000001,,,,,,,,,78,80,78,78,74,75,74,74
2021-09-18,Burnley,Arsenal,0,1,A,,,8,3,2021,77,75,76,76,77,80,77,80,-5,-8,0.7389000000000001,0.8019000000000001,,,,,,,,,77,75,76,76,77,80,77,80
2021-09-18,Liverpool,Crystal Palace,3,0,H,,,10,5,2021,86,84,85,85,77,76,75,76,8,0,1.2809000000000001,1.0670000000000002,,,,,,,,,86,84,85,85,77,76,75,76
2021-09-18,Man City,Southampton,0,0,D,,,8,5,2021,84,87,86,85,75,76,76,76,10,-2,1.1781,0.9371,,,,,,,,,84,87,86,85,75,76,76,76
2021-09-18,Norwich,Watford,1,3,A,,,4,8,2021,75,73,73,73,74,75,74,74,-10,-5,0.6561000000000001,0.7290000000000001,,,,,,,,,75,73,73,73,74,75,74,74
2021-09-19,Brighton,Leicester,2,1,H,,,4,9,2021,75,73,77,76,80,80,78,80,2,-2,1.1880000000000002,0.9639000000000002,,,,,,,,,75,73,77,76,80,80,78,80
2021-09-19,West Ham,Man United,1,2,A,,,2,11,2021,80,79,77,79,82,83,81,83,3,5,1.0739,1.161,,,,,,,,,80,79,77,79,82,83,81,83
2021-09-19,Tottenham,Chelsea,0,3,A,,,5,11,2021,83,81,78,81,84,85,83,84,0,5,1.1520000000000001,1.1900000000000002,,,,,,,,,83,81,78,81,84,85,83,84
2021-09-25,Chelsea,Man City,0,1,A,,0.6666666666666666,4,13,2021,84,85,83,84,84,87,86,85,8,10,1.3052000000000001,1.154,,0.6222222222222222,,,,2.2,9.4,,84,85,83,84,84,87,86,85
2021-09-25,Everton,Norwich,2,0,H,,0.0,6,4,2021,78,78,77,78,75,73,73,73,6,-12,1.2821000000000002,0.5904900000000001,,0.0,,,,0.4,4.2,,78,78,77,78,75,73,73,73
2021-09-25,Leeds,West Ham,1,2,A,,,5,7,2021,77,77,75,76,80,79,77,79,-7,2,0.8181,0.9665100000000001,,,,,,,,,77,77,75,76,80,79,77,79
2021-09-25,Leicester,Burnley,2,2,D,0.4,0.06666666666666667,8,4,2021,80,80,78,80,77,75,76,76,-3,-6,0.8675100000000002,0.6650100000000001,0.5333333333333333,0.06666666666666667,1.0,5.6,,0.6,6.0,,80,80,78,80,77,75,76,76
2021-09-25,Brentford,Liverpool,3,3,D,,0.8666666666666667,2,11,2021,74,75,74,74,86,84,85,85,3,11,1.0530000000000002,1.3876000000000002,,0.8666666666666667,,,,2.4,10.4,,74,75,74,74,86,84,85,85
2021-09-26,Southampton,Wolves,0,1,A,,0.2,5,5,2021,75,76,76,76,78,80,78,78,-2,-3,0.9612,0.7290000000000001,,0.13333333333333333,,,,0.4,5.2,,75,76,76,76,78,80,78,78
2021-09-26,Arsenal,Tottenham,3,1,H,0.4,0.6,4,4,2021,77,80,77,80,83,81,78,81,-7,-3,0.8757900000000001,1.0368000000000002,0.2,0.8,0.4,5.0,,0.6,4.8,,77,80,77,80,83,81,78,81
2021-09-27,Crystal Palace,Brighton,1,1,D,0.3333333333333333,0.8,6,5,2021,77,76,75,76,75,73,77,76,-3,3,0.9603000000000002,1.2843900000000001,0.28888888888888886,0.8,1.0,4.2,,1.4,5.4,,77,76,75,76,75,73,77,76
2021-10-02,Man United,Everton,1,1,D,,0.8666666666666667,10,1,2021,82,83,81,83,78,78,77,78,6,8,1.2683900000000001,1.3411490000000001,,0.8222222222222222,,,,2.4,5.2,,82,83,81,83,78,78,77,78
2021-10-02,Burnley,Norwich,0,0,D,0.13333333333333333,0.0,9,5,2021,77,75,76,76,75,73,73,73,-6,-14,0.6852600000000001,0.531441,0.1111111111111111,0.0,0.8,5.4,,0.4,4.4,,77,75,76,76,75,73,73,73
2021-10-02,Chelsea,Southampton,3,1,H,0.6666666666666666,0.2,7,2,2021,84,85,83,84,75,76,76,76,7,-3,1.1746800000000002,0.8650800000000001,0.8,0.2,1.8,6.2,,0.4,6.0,,84,85,83,84,75,76,76,76
2021-10-02,Leeds,Watford,1,0,H,0.13333333333333333,,6,3,2021,77,77,75,76,74,75,74,74,-8,-3,0.73629,0.7946100000000001,0.15555555555555556,,1.0,4.8,,,,,77,77,75,76,74,75,74,74
2021-10-02,Brighton,Arsenal,0,0,D,0.6666666666666666,0.6,8,5,2021,75,73,77,76,77,80,77,80,3,-5,1.2519810000000002,0.9794700000000001,0.6888888888888889,0.4,1.2,5.2,,1.0,4.8,,75,73,77,76,77,80,77,80
2021-10-03,Crystal Palace,Leicester,2,2,D,0.4,0.26666666666666666,1,3,2021,77,76,75,76,80,80,78,80,-3,-3,0.9927090000000002,0.8472600000000002,0.4222222222222222,0.28888888888888886,1.2,5.0,,1.2,6.2,,77,76,75,76,80,80,78,80
2021-10-03,West Ham,Brentford,1,2,A,0.5333333333333333,0.5333333333333333,11,6,2021,80,79,77,79,74,75,74,74,3,3,1.0483200000000001,1.0864600000000002,0.5555555555555556,0.5777777777777777,1.8,5.6,,1.4,2.4,,80,79,77,79,74,75,74,74
2021-10-03,Liverpool,Man City,2,2,D,0.7333333333333333,0.8666666666666667,3,4,2021,86,84,85,85,84,87,86,85,11,11,1.3541400000000001,1.2845199999999999,0.7777777777777778,0.9111111111111111,2.4,10.4,,2.4,9.8,,86,84,85,85,84,87,86,85
2021-10-16,Watford,Liverpool,0,5,A,0.2,0.6,1,9,2021,74,75,74,74,86,84,85,85,-4,11,0.7151490000000001,1.347178,0.13333333333333333,0.6444444444444445,0.6,4.4,,2.4,9.4,,74,75,74,74,86,84,85,85
2021-10-16,Leicester,Man United,4,2,H,0.3333333333333333,0.7333333333333333,4,3,2021,80,80,78,80,82,83,81,83,-3,6,0.8618049000000002,1.2756659000000001,0.4,0.7777777777777778,1.4,6.8,,2.0,8.0,,80,80,78,80,82,83,81,83
2021-10-16,Man City,Burnley,2,0,H,0.7333333333333333,0.2,6,2,2021,84,87,86,85,77,75,76,76,11,-6,1.2914819999999998,0.6698781,0.8222222222222222,0.17777777777777778,1.8,9.4,,0.8,6.4,,84,87,86,85,77,75,76,76
2021-10-16,Norwich,Brighton,0,0,D,0.06666666666666667,0.5333333333333333,8,4,2021,75,73,73,73,75,73,77,76,-14,3,0.5468229,1.2247299000000003,0.022222222222222223,0.5333333333333333,0.4,5.2,,0.8,5.4,,75,73,73,73,75,73,77,76
2021-10-16,Southampton,Leeds,1,0,H,0.2,0.3333333333333333,8,1,2021,75,76,76,76,77,77,75,76,-5,-7,0.778572,0.815751,0.26666666666666666,0.26666666666666666,0.4,4.8,,1.0,5.2,,75,76,76,76,77,77,75,76
2021-10-16,Brentford,Chelsea,0,1,A,0.5333333333333333,0.6666666666666666,5,5,2021,74,75,74,74,84,85,83,84,4,9,1.1912920000000002,1.2611880000000002,0.4222222222222222,0.6888888888888889,1.4,3.2,,1.8,6.6,,74,75,74,74,84,85,83,84
2021-10-17,Everton,West Ham,0,1,A,0.7333333333333333,0.3333333333333333,7,9,2021,78,78,77,78,80,79,77,79,8,2,1.3338731000000001,0.9434880000000001,0.7333333333333333,0.3333333333333333,2.0,4.2,,1.2,5.8,,78,78,77,78,80,79,77,79
2021-10-18,Arsenal,Crystal Palace,2,2,D,0.6666666666666666,0.4,6,4,2021,77,80,77,80,77,76,75,76,-5,-3,1.0067211,0.9781641000000002,0.6222222222222222,0.4444444444444444,1.0,4.0,,1.6,4.6,,77,80,77,80,77,76,75,76
2021-10-23,Chelsea,Norwich,7,0,H,0.6666666666666666,0.13333333333333333,5,0,2021,84,85,83,84,75,73,73,73,10,-14,1.3803172000000001,0.6146136,0.5777777777777777,0.06666666666666667,1.6,6.0,,0.2,5.0,,84,85,83,84,75,73,73,73
2021-10-23,Everton,Watford,2,5,A,0.6666666666666666,0.2,3,5,2021,78,78,77,78,74,75,74,74,7,-9,1.20048579,0.6436341000000001,0.8444444444444444,0.2,1.6,4.6,,0.6,4.2,,78,78,77,78,74,75,74,74
2021-10-23,Leeds,Wolves,1,1,D,0.26666666666666666,0.4,6,3,2021,77,77,75,76,78,80,78,78,-8,-2,0.7341759,0.8251200000000001,0.24444444444444444,0.26666666666666666,0.6,3.8,,0.6,5.4,,77,77,75,76,78,80,78,78
2021-10-23,Southampton,Burnley,2,2,D,0.3333333333333333,0.13333333333333333,6,2,2021,75,76,76,76,77,75,76,76,-4,-8,0.8601471,0.60289029,0.26666666666666666,0.1111111111111111,0.4,5.0,,0.6,5.8,,75,76,76,76,77,75,76,76
2021-10-23,Brighton,Man City,1,4,A,0.6,0.7333333333333333,7,6,2021,75,73,77,76,84,87,86,85,3,13,1.1569392000000003,1.3584698099999999,0.7333333333333333,0.7333333333333333,0.8,5.4,,1.2,7.8,,75,73,77,76,84,87,86,85
2021-10-24,Brentford,Leicester,1,2,A,0.4666666666666667,0.3333333333333333,9,2,2021,74,75,74,74,80,80,78,80,3,-1,1.0721628000000003,0.9893714900000002,0.4666666666666667,0.17777777777777778,1.4,3.2,,1.8,5.8,,74,75,74,74,80,80,78,80
2021-10-24,West Ham,Tottenham,1,0,H,0.4666666666666667,0.4,2,4,2021,80,79,77,79,83,81,78,81,3,-5,1.0768753100000001,0.9331200000000002,0.37777777777777777,0.6,1.0,6.6,,0.6,5.0,,80,79,77,79,83,81,78,81
2021-10-24,Man United,Liverpool,0,5,A,0.5333333333333333,0.7333333333333333,6,3,2021,82,83,81,83,86,84,85,85,4,16,1.14809931,1.4186929,0.6222222222222222,0.7777777777777778,1.4,7.6,,3.2,8.8,,82,83,81,83,86,84,85,85
2021-10-30,Leicester,Arsenal,0,2,A,0.5333333333333333,0.7333333333333333,7,6,2021,80,80,78,80,77,80,77,80,0,-5,1.0965877700000002,1.0038654,0.35555555555555557,0.8666666666666667,2.2,5.2,,1.4,5.2,,80,80,78,80,77,80,77,80
2021-10-30,Burnley,Brentford,3,1,H,0.2,0.4666666666666667,4,2,2021,77,75,76,76,74,75,74,74,-8,2,0.6286159710000001,0.9649465200000003,0.17777777777777778,0.6222222222222222,0.8,5.0,,1.6,4.8,,77,75,76,76,74,75,74,74
2021-10-30,Liverpool,Brighton,2,2,D,0.7333333333333333,0.4,5,3,2021,86,84,85,85,75,73,77,76,21,0,1.5335028309999998,1.0412452800000003,0.6888888888888889,0.5333333333333333,3.6,7.2,,0.8,5.6,,86,84,85,85,75,73,77,76
2021-10-30,Man City,Crystal Palace,0,2,A,0.7333333333333333,0.4,7,1,2021,84,87,86,85,77,76,75,76,16,-3,1.47416373,0.9810198000000002,0.6444444444444445,0.4666666666666667,1.8,7.4,,1.6,4.8,,84,87,86,85,77,76,75,76
2021-10-30,Watford,Southampton,0,1,A,0.4,0.3333333333333333,5,8,2021,74,75,74,74,75,76,76,76,-6,-4,0.7636826790000001,0.8344214190000001,0.3333333333333333,0.26666666666666666,1.6,4.6,,0.8,5.2,,74,75,74,74,75,76,76,76
2021-10-30,Tottenham,Man United,0,3,A,0.2,0.4666666666666667,10,2,2021,83,81,78,81,82,83,81,83,-6,-1,0.8398080000000001,1.0332893790000002,0.3333333333333333,0.6666666666666666,0.4,5.0,,1.2,7.4,,83,81,78,81,82,83,81,83
2021-10-31,Norwich,Leeds,1,2,A,0.13333333333333333,0.26666666666666666,5,0,2021,75,73,73,73,77,77,75,76,-21,-8,0.55315224,0.74327031,0.1111111111111111,0.2222222222222222,0.2,4.2,,0.6,4.0,,75,73,73,73,77,77,75,76
2021-11-01,Wolves,Everton,2,1,H,0.4666666666666667,0.4666666666666667,4,3,2021,78,80,78,78,78,78,77,78,-2,4,0.8160255900000001,1.080437211,0.4222222222222222,0.6666666666666666,0.8,5.0,,1.6,4.2,,78,80,78,78,78,78,77,78
2021-11-06,Man United,Man City,0,2,A,0.4666666666666667,0.6666666666666666,1,9,2021,82,83,81,83,84,87,86,85,2,14,1.1172701790000001,1.326747357,0.4888888888888889,0.7555555555555555,1.6,6.4,,1.8,7.2,0.7466666666666666,82,83,81,83,84,87,86,85
2021-11-06,Brentford,Norwich,1,2,A,0.26666666666666666,0.13333333333333333,6,2,2021,74,75,74,74,75,73,73,73,0,-22,0.8684518680000002,0.49783701599999997,0.37777777777777777,0.15555555555555556,1.4,4.8,,0.2,4.4,0.06666666666666667,74,75,74,74,75,73,73,73
2021-11-06,Chelsea,Burnley,1,1,D,0.8,0.4,14,2,2021,84,85,83,84,77,75,76,76,17,-6,1.4417785600000002,0.7251106230000002,0.7333333333333333,0.3111111111111111,2.8,6.4,,1.4,4.2,0.14666666666666667,84,85,83,84,77,75,76,76
2021-11-06,Crystal Palace,Wolves,2,0,H,0.4,0.6666666666666666,4,6,2021,77,76,75,76,78,80,78,78,-1,-1,1.1284361730000003,0.9240693111000001,0.26666666666666666,0.6444444444444445,1.4,3.4,,1.2,4.8,,77,76,75,76,78,80,78,78
2021-11-07,Arsenal,Watford,1,0,H,0.7333333333333333,0.4,4,2,2021,77,80,77,80,74,75,74,74,-3,-7,1.113524177,0.6873144111,0.7777777777777778,0.4666666666666667,1.6,4.8,,1.6,4.4,,77,80,77,80,74,75,74,74
2021-11-07,Everton,Tottenham,0,0,D,0.26666666666666666,0.0,4,2,2021,78,78,77,78,83,81,78,81,3,-9,0.9723934899,0.7558272000000001,0.4222222222222222,0.0,1.2,4.0,,0.2,5.0,,78,78,77,78,83,81,78,81
2021-11-07,Leeds,Leicester,1,1,D,0.4666666666666667,0.5333333333333333,10,5,2021,77,77,75,76,80,80,78,80,-7,-2,0.798585534,0.9869289930000001,0.37777777777777777,0.5333333333333333,1.0,3.6,,2.0,4.8,0.37333333333333335,77,77,75,76,80,80,78,80
2021-11-07,West Ham,Liverpool,3,2,H,0.6,0.6,3,2,2021,80,79,77,79,86,84,85,85,4,21,1.1701873100000002,1.4842770759,0.4666666666666667,0.5555555555555556,1.2,6.2,,3.4,6.2,0.7333333333333333,80,79,77,79,86,84,85,85
2021-11-20,Leicester,Chelsea,0,3,A,0.5333333333333333,0.6666666666666666,3,5,2021,80,80,78,80,84,85,83,84,-2,17,0.9680946471000001,1.3701117663000002,0.6,0.6222222222222222,1.8,4.2,0.39999999999999997,2.4,7.0,,80,80,78,80,84,85,83,84
2021-11-20,Burnley,Crystal Palace,3,3,D,0.4,0.6,3,6,2021,77,75,76,76,77,76,75,76,-6,1,0.7967774167000001,1.2208431041100003,0.3333333333333333,0.4666666666666667,1.2,3.8,0.21333333333333332,1.8,3.2,0.38666666666666666,77,75,76,76,77,76,75,76
2021-11-20,Norwich,Southampton,2,1,H,0.3333333333333333,0.4666666666666667,5,7,2021,75,73,73,73,75,76,76,76,-21,-3,0.5846822028,0.9107896869000001,0.26666666666666666,0.3111111111111111,0.6,4.0,0.09333333333333334,1.0,5.8,,75,73,73,73,75,76,76,76
2021-11-20,Watford,Man United,4,1,H,0.2,0.26666666666666666,9,3,2021,74,75,74,74,82,83,81,83,-8,0,0.6185829699900001,1.0055431611,0.2,0.24444444444444444,1.0,3.2,,1.2,4.4,,74,75,74,74,82,83,81,83
2021-11-20,Wolves,West Ham,1,0,H,0.4666666666666667,0.8,7,3,2021,78,80,78,78,80,79,77,79,-3,5,0.8316623799900001,1.3186150175900002,0.4666666666666667,0.7333333333333333,0.8,4.4,,1.6,6.4,,78,80,78,78,80,79,77,79
2021-11-20,Liverpool,Arsenal,4,0,H,0.5333333333333333,0.7333333333333333,6,1,2021,86,84,85,85,77,80,77,80,20,-2,1.33584936831,1.18225561811,0.6222222222222222,0.6888888888888889,3.2,4.4,0.6799999999999999,1.6,5.0,0.6266666666666667,86,84,85,85,77,80,77,80
2021-11-21,Man City,Everton,3,0,H,0.6666666666666666,0.13333333333333333,7,1,2021,84,87,86,85,78,78,77,78,16,3,1.4384743749,0.95073686091,0.6444444444444445,0.13333333333333333,2.0,6.4,0.7466666666666667,0.8,3.6,0.6,84,87,86,85,78,78,77,78
2021-11-21,Tottenham,Leeds,2,1,H,0.06666666666666667,0.5333333333333333,4,8,2021,83,81,78,81,77,77,75,76,-9,-7,0.7774838289900001,0.8174198799,0.022222222222222223,0.5555555555555556,0.2,5.0,,1.0,4.6,0.29333333333333333,83,81,78,81,77,77,75,76
2021-11-27,Liverpool,Southampton,4,0,H,0.6666666666666666,0.4666666666666667,5,7,2021,86,84,85,85,75,76,76,76,24,-4,1.4540749301209999,0.8197107182100001,0.7333333333333333,0.4666666666666667,3.6,5.0,0.64,1.2,6.2,0.30666666666666664,86,84,85,85,75,76,76,76
2021-11-27,Norwich,Wolves,0,0,D,0.4666666666666667,0.6666666666666666,4,3,2021,75,73,73,73,78,80,78,78,-20,-2,0.67576117149,0.9635238817490002,0.3111111111111111,0.6888888888888889,1.0,4.0,0.15999999999999998,1.0,5.0,0.44000000000000006,75,73,73,73,78,80,78,78
2021-11-27,Brighton,Leeds,0,0,D,0.26666666666666666,0.3333333333333333,6,1,2021,75,73,77,76,77,77,75,76,0,-8,1.0904710351000002,0.73567789191,0.28888888888888886,0.3333333333333333,0.8,5.4,0.6,1.0,5.0,0.3733333333333333,75,73,77,76,77,77,75,76
2021-11-28,Brentford,Everton,1,0,H,0.2,0.06666666666666667,3,3,2021,74,75,74,74,78,78,77,78,-1,0,0.7816066812000002,0.855663174819,0.3333333333333333,0.044444444444444446,1.0,5.6,0.4533333333333333,0.6,3.6,0.4533333333333333,74,75,74,74,78,78,77,78
2021-11-28,Leicester,Watford,4,2,H,0.4666666666666667,0.4,8,6,2021,80,80,78,80,74,75,74,74,-5,-5,0.8712851823900001,0.7191372861,0.6444444444444445,0.3333333333333333,1.4,4.2,0.4533333333333333,1.8,4.4,0.27999999999999997,80,80,78,80,74,75,74,74
2021-11-28,Man City,West Ham,2,1,H,0.8,0.6,8,4,2021,84,87,86,85,80,79,77,79,19,4,1.533548060991,1.186753515831,0.8,0.6,2.2,7.0,0.7066666666666667,1.2,5.6,0.5466666666666666,84,87,86,85,80,79,77,79
2021-11-28,Chelsea,Man United,1,1,D,0.8666666666666667,0.2,15,2,2021,84,85,83,84,82,83,81,83,20,-3,1.4669212310100002,0.9049888449900001,0.9111111111111111,0.2,3.0,7.2,0.6933333333333332,1.2,3.0,0.49333333333333335,84,85,83,84,82,83,81,83
2021-11-30,Leeds,Crystal Palace,1,0,H,0.4,0.6,7,4,2021,77,77,75,76,77,76,75,76,-8,1,0.771157206229,1.1784365353690003,0.4666666666666667,0.5555555555555556,1.0,5.0,0.37333333333333335,2.2,3.2,0.43999999999999995,77,77,75,76,77,76,75,76
2021-12-01,Southampton,Leicester,2,2,D,0.4666666666666667,0.4666666666666667,2,4,2021,75,76,76,76,80,80,78,80,-8,-3,0.737739646389,0.9431989110000001,0.6222222222222222,0.4666666666666667,1.0,7.2,0.36,1.4,5.0,0.48,75,76,76,76,80,80,78,80
2021-12-01,Watford,Chelsea,1,2,A,0.4,0.7333333333333333,6,0,2021,74,75,74,74,84,85,83,84,-7,20,0.64722355749,1.410727992408,0.4666666666666667,0.8222222222222222,2.2,5.4,0.31999999999999995,2.6,8.8,0.7333333333333332,74,75,74,74,84,85,83,84
2021-12-01,West Ham,Brighton,1,1,D,0.6,0.26666666666666666,9,5,2021,80,79,77,79,75,73,77,76,3,0,1.0680781642479,1.0549917207810002,0.8,0.26666666666666666,1.2,4.2,0.56,0.6,5.6,0.4933333333333333,80,79,77,79,75,73,77,76
2021-12-01,Wolves,Burnley,0,0,D,0.5333333333333333,0.4,5,5,2021,78,80,78,78,77,75,76,76,-2,-6,0.9347476107231002,0.8391839854410001,0.5333333333333333,0.35555555555555557,0.8,4.6,0.5333333333333333,1.8,2.6,0.26666666666666666,78,80,78,78,77,75,76,76
2021-12-01,Everton,Liverpool,1,4,A,0.06666666666666667,0.6666666666666666,3,11,2021,78,78,77,78,86,84,85,85,-1,28,0.7700968573371,1.536046001942,0.06666666666666667,0.6222222222222222,0.6,2.8,0.32,3.4,4.2,0.6533333333333333,78,78,77,78,86,84,85,85
2021-12-02,Tottenham,Brentford,2,0,H,0.26666666666666666,0.2,11,5,2021,83,81,78,81,74,75,74,74,-8,0,0.8592258169800001,0.8671729986819002,0.1111111111111111,0.06666666666666667,0.6,4.8,0.2533333333333333,0.8,5.0,0.3866666666666666,83,81,78,81,74,75,74,74
2021-12-02,Man United,Arsenal,3,2,H,0.26666666666666666,0.5333333333333333,3,8,2021,82,83,81,83,77,80,77,80,-3,-6,0.9611820835920001,1.064030056299,0.28888888888888886,0.5333333333333333,1.0,2.8,0.3866666666666666,1.0,4.4,0.6933333333333332,82,83,81,83,77,80,77,80
2021-12-04,West Ham,Chelsea,3,2,H,0.4666666666666667,0.7333333333333333,1,9,2021,80,79,77,79,84,85,83,84,3,21,1.06676951990121,1.475450348157,0.6222222222222222,0.7333333333333333,1.2,4.2,0.6133333333333334,2.8,7.8,0.7466666666666666,80,79,77,79,84,85,83,84
2021-12-04,Southampton,Brighton,1,1,D,0.3333333333333333,0.26666666666666666,6,2,2021,75,76,76,76,75,73,77,76,-8,0,0.7582855728501,1.05630036512769,0.4,0.24444444444444444,1.2,6.0,0.4133333333333333,0.8,5.0,0.4133333333333333,75,76,76,76,75,73,77,76
2021-12-04,Wolves,Liverpool,0,1,A,0.5333333333333333,0.6666666666666666,2,8,2021,78,80,78,78,86,84,85,85,-2,31,0.9251912481948902,1.6130556876757098,0.6,0.5111111111111111,0.6,5.0,0.5599999999999999,3.2,5.8,0.64,78,80,78,78,86,84,85,85
2021-12-04,Watford,Man City,1,3,A,0.2,0.8,5,11,2021,74,75,74,74,84,87,86,85,-8,20,0.5825012017410001,1.6522234125741,0.2,0.7333333333333333,1.4,5.6,0.36,2.2,7.4,0.72,74,75,74,74,84,87,86,85
2021-12-05,Leeds,Brentford,2,2,D,0.5333333333333333,0.2,5,1,2021,77,77,75,76,74,75,74,74,-7,-2,0.8890008597659,0.7804556988137102,0.5333333333333333,0.13333333333333333,1.0,5.2,0.4,0.8,5.0,0.32,77,77,75,76,74,75,74,74
2021-12-05,Man United,Crystal Palace,1,0,H,0.4666666666666667,0.5333333333333333,9,6,2021,82,83,81,83,77,76,75,76,-2,0,1.0675850892219,1.0605928818321002,0.4444444444444444,0.6222222222222222,1.6,2.2,0.33333333333333337,1.8,3.8,0.48,82,83,81,83,77,76,75,76
2021-12-05,Tottenham,Norwich,3,0,H,0.4666666666666667,0.4666666666666667,6,4,2021,83,81,78,81,75,73,73,73,-6,-20,0.9459431168481901,0.7045374425159,0.26666666666666666,0.35555555555555557,0.8,6.2,0.18666666666666668,1.0,3.2,0.24,83,81,78,81,75,73,73,73
2021-12-06,Everton,Arsenal,2,1,H,0.06666666666666667,0.4666666666666667,3,3,2021,78,78,77,78,77,80,77,80,-4,-7,0.69308717160339,0.9576270506690999,0.08888888888888889,0.5777777777777777,0.4,2.8,0.2,1.4,5.0,0.6799999999999999,78,78,77,78,77,80,77,80
2021-12-10,Brentford,Watford,2,1,H,0.26666666666666666,0.2,8,2,2021,74,75,74,74,74,75,74,74,-2,-10,0.7913102149089293,0.5242510815669,0.2222222222222222,0.26666666666666666,1.0,3.4,0.2666666666666667,1.6,5.6,0.32,74,75,74,74,74,75,74,74
2021-12-11,Man City,Wolves,1,0,H,0.8,0.3333333333333333,14,1,2021,84,87,86,85,78,80,78,78,22,-3,1.7104735327482,0.8326721233754012,0.6666666666666666,0.37777777777777777,2.0,8.4,0.7333333333333333,0.2,4.6,0.5733333333333334,84,87,86,85,78,80,78,78
2021-12-11,Arsenal,Southampton,3,0,H,0.4,0.3333333333333333,9,8,2021,77,80,77,80,75,76,76,76,-8,-8,0.8618643456021899,0.788087052077859,0.6,0.4,1.2,4.4,0.64,1.0,6.0,0.4133333333333334,77,80,77,80,75,76,76,76
2021-12-11,Chelsea,Leeds,3,2,H,0.5333333333333333,0.4,5,2,2021,84,85,83,84,77,77,75,76,20,-7,1.3279053133413001,0.8781463436706811,0.5777777777777777,0.3333333333333333,1.8,8.6,0.76,1.0,6.2,0.4533333333333333,84,85,83,84,77,77,75,76
2021-12-11,Norwich,Man United,0,1,A,0.4666666666666667,0.4666666666666667,8,6,2021,75,73,73,73,82,83,81,83,-23,-1,0.63408369826431,1.1736443774051102,0.5111111111111111,0.26666666666666666,1.0,4.0,0.30666666666666664,1.2,3.6,0.3333333333333333,75,73,73,73,82,83,81,83
2021-12-12,Burnley,West Ham,0,0,D,0.4666666666666667,0.4666666666666667,6,4,2021,77,75,76,76,80,79,77,79,-6,4,0.8487403479692102,1.2143145547169099,0.5111111111111111,0.4444444444444444,1.8,3.2,0.3066666666666667,1.6,4.0,0.6133333333333334,77,75,76,76,80,79,77,79
2021-12-12,Crystal Palace,Everton,3,1,H,0.4666666666666667,0.26666666666666666,8,2,2021,77,76,75,76,78,78,77,78,-1,-3,0.9545335936488901,0.7888498766702999,0.6666666666666666,0.17777777777777778,1.4,4.2,0.5066666666666666,0.6,2.8,0.12000000000000002,77,76,75,76,78,78,77,78
2021-12-14,Man City,Leeds,7,0,H,1.0,0.3333333333333333,6,2,2021,84,87,86,85,77,77,75,76,23,-8,1.79374074508574,0.790331709303613,1.0,0.3333333333333333,2.2,9.8,0.7466666666666667,1.2,4.6,0.44000000000000006,84,87,86,85,77,77,75,76
2021-12-15,Brighton,Wolves,0,1,A,0.26666666666666666,0.3333333333333333,7,4,2021,75,73,77,76,78,80,78,78,0,-4,1.026498885899931,0.7494049110378611,0.2222222222222222,0.4888888888888889,1.0,4.6,0.36000000000000004,0.2,3.6,0.5066666666666666,75,73,77,76,78,80,78,78
2021-12-15,Crystal Palace,Southampton,2,2,D,0.4666666666666667,0.13333333333333333,4,6,2021,77,76,75,76,75,76,76,76,1,-11,1.03341858131592,0.7092783468700731,0.4888888888888889,0.1111111111111111,1.6,5.6,0.52,0.8,6.0,0.4133333333333334,77,76,75,76,75,76,76,76
